original_line,processed
Ağaç karır devrân döner kuş budağa birkez konar,"[{'input': 'Ağaç', 'root': 'ağaç', 'type': 'Adjective'}, {'input': 'Ağaç', 'root': 'ağaç', 'type': 'Noun'}, {'input': 'karır', 'root': 'karımak', 'type': 'Verb'}, {'input': 'karır', 'root': 'karımak', 'type': 'Verb'}, {'input': 'devrân', 'root': 'devran', 'type': 'Noun'}, {'input': 'döner', 'root': 'döner', 'type': 'Adjective'}, {'input': 'döner', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'döner', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'döner', 'root': 'döner', 'type': 'Noun'}, {'input': 'kuş', 'root': 'kuş', 'type': 'Noun'}, {'input': 'budağa', 'root': 'budak', 'type': 'Noun'}, {'input': 'konar', 'root': 'konmak', 'type': 'Verb'}, {'input': 'konar', 'root': 'konmak', 'type': 'Verb'}]"
Dahi sana kuş konmamış güvercin hod turaç,"[{'input': 'Dahi', 'root': 'dâhi', 'type': 'Adjective'}, {'input': 'Dahi', 'root': 'dahi', 'type': 'Conjunction'}, {'input': 'Dahi', 'root': 'Dahi', 'type': 'Noun'}, {'input': 'Dahi', 'root': 'dâhi', 'type': 'Noun'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'kuş', 'root': 'kuş', 'type': 'Noun'}, {'input': 'konmamış', 'root': 'konmak', 'type': 'Verb'}, {'input': 'konmamış', 'root': 'konmak', 'type': 'Verb'}, {'input': 'güvercin', 'root': 'güvercin', 'type': 'Noun'}, {'input': 'güvercin', 'root': 'Güver', 'type': 'Noun'}, {'input': 'turaç', 'root': 'Turaç', 'type': 'Noun'}, {'input': 'turaç', 'root': 'turaç', 'type': 'Noun'}]"
gün sana zevâl ere yüce kaddin ine yere,"[{'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'zevâl', 'root': 'zeval', 'type': 'Noun'}, {'input': 'zevâl', 'root': 'Zeval', 'type': 'Noun'}, {'input': 'ere', 'root': 'ermek', 'type': 'Verb'}, {'input': 'ere', 'root': 'Er', 'type': 'Noun'}, {'input': 'ere', 'root': 'er', 'type': 'Noun'}, {'input': 'ere', 'root': 'er', 'type': 'Adjective'}, {'input': 'yüce', 'root': 'yüce', 'type': 'Adjective'}, {'input': 'ine', 'root': 'inmek', 'type': 'Verb'}, {'input': 'ine', 'root': 'in', 'type': 'Noun'}, {'input': 'yere', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yere', 'root': 'yer', 'type': 'Noun'}]"
Budakların oda gire kaynaya kazan kıza saç,"[{'input': 'Budakların', 'root': 'Budak', 'type': 'Noun'}, {'input': 'Budakların', 'root': 'Budak', 'type': 'Noun'}, {'input': 'Budakların', 'root': 'budak', 'type': 'Noun'}, {'input': 'Budakların', 'root': 'budak', 'type': 'Noun'}, {'input': 'oda', 'root': 'od', 'type': 'Noun'}, {'input': 'oda', 'root': 'oda', 'type': 'Noun'}, {'input': 'oda', 'root': 'o', 'type': 'Adjective'}, {'input': 'gire', 'root': 'girmek', 'type': 'Verb'}, {'input': 'kaynaya', 'root': 'kaynamak', 'type': 'Verb'}, {'input': 'kazan', 'root': 'kazmak', 'type': 'Verb'}, {'input': 'kazan', 'root': 'kazanmak', 'type': 'Verb'}, {'input': 'kazan', 'root': 'kaza', 'type': 'Noun'}, {'input': 'kazan', 'root': 'Kaza', 'type': 'Noun'}, {'input': 'kazan', 'root': 'Kazan', 'type': 'Noun'}, {'input': 'kazan', 'root': 'kazan', 'type': 'Noun'}, {'input': 'kıza', 'root': 'kızmak', 'type': 'Verb'}, {'input': 'kıza', 'root': 'kız', 'type': 'Noun'}, {'input': 'saç', 'root': 'saçmak', 'type': 'Verb'}, {'input': 'saç', 'root': 'saç', 'type': 'Noun'}]"
Er sırrıdır sırrın senin er yeridir yerin senin,"[{'input': 'Er', 'root': 'er', 'type': 'Adjective'}, {'input': 'Er', 'root': 'er', 'type': 'Adverb'}, {'input': 'Er', 'root': 'ermek', 'type': 'Verb'}, {'input': 'Er', 'root': 'Er', 'type': 'Noun'}, {'input': 'Er', 'root': 'er', 'type': 'Noun'}, {'input': 'sırrıdır', 'root': 'sır', 'type': 'Noun'}, {'input': 'sırrıdır', 'root': 'Sırrı', 'type': 'Noun'}, {'input': 'sırrın', 'root': 'sır', 'type': 'Noun'}, {'input': 'sırrın', 'root': 'sır', 'type': 'Noun'}, {'input': 'sırrın', 'root': 'Sırrı', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'er', 'root': 'er', 'type': 'Adjective'}, {'input': 'er', 'root': 'er', 'type': 'Adverb'}, {'input': 'er', 'root': 'ermek', 'type': 'Verb'}, {'input': 'er', 'root': 'Er', 'type': 'Noun'}, {'input': 'er', 'root': 'er', 'type': 'Noun'}, {'input': 'yeridir', 'root': 'yeridir', 'type': 'Noun'}, {'input': 'yeridir', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerin', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yerin', 'root': 'yerinmek', 'type': 'Verb'}, {'input': 'yerin', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerin', 'root': 'yer', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}]"
yerdedir yerin senin sana sorarım ey ağaç,"[{'input': 'yerdedir', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerin', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yerin', 'root': 'yerinmek', 'type': 'Verb'}, {'input': 'yerin', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerin', 'root': 'yer', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'sorarım', 'root': 'sormak', 'type': 'Verb'}, {'input': 'ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'ağaç', 'root': 'ağaç', 'type': 'Adjective'}, {'input': 'ağaç', 'root': 'ağaç', 'type': 'Noun'}]"
Yunus Emre nice eksikliğin yüz bin onca,"[{'input': 'Yunus', 'root': 'yunus', 'type': 'Noun'}, {'input': 'Emre', 'root': 'emir', 'type': 'Noun'}, {'input': 'Emre', 'root': 'Emre', 'type': 'Noun'}, {'input': 'nice', 'root': 'nice', 'type': 'Adjective'}, {'input': 'nice', 'root': 'nice', 'type': 'Adverb'}, {'input': 'nice', 'root': 'Ni', 'type': 'Noun'}, {'input': 'eksikliğin', 'root': 'eksik', 'type': 'Adjective'}, {'input': 'eksikliğin', 'root': 'eksik', 'type': 'Adjective'}, {'input': 'eksikliğin', 'root': 'eksik', 'type': 'Noun'}, {'input': 'eksikliğin', 'root': 'eksik', 'type': 'Noun'}, {'input': 'yüz', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüz', 'root': 'yüzmek', 'type': 'Verb'}, {'input': 'yüz', 'root': 'yüz', 'type': 'Noun'}, {'input': 'bin', 'root': 'bin', 'type': 'Numeral'}, {'input': 'bin', 'root': 'binmek', 'type': 'Verb'}, {'input': 'onca', 'root': 'onca', 'type': 'Adjective'}, {'input': 'onca', 'root': 'onca', 'type': 'Adverb'}, {'input': 'onca', 'root': 'on', 'type': 'Numeral'}]"
Kur’ağaca yol sorunca teferrüclen yoluna geç,"[{'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'sorunca', 'root': 'sormak', 'type': 'Verb'}, {'input': 'sorunca', 'root': 'soru', 'type': 'Noun'}, {'input': 'sorunca', 'root': 'sorun', 'type': 'Noun'}, {'input': 'yoluna', 'root': 'yolunmak', 'type': 'Verb'}, {'input': 'yoluna', 'root': 'yol', 'type': 'Noun'}, {'input': 'yoluna', 'root': 'yol', 'type': 'Noun'}, {'input': 'yoluna', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'geç', 'root': 'geç', 'type': 'Adjective'}, {'input': 'geç', 'root': 'geç', 'type': 'Adverb'}, {'input': 'geç', 'root': 'geçmek', 'type': 'Verb'}]"
doğa;,"[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
otlarını verir,"[{'input': 'otlarını', 'root': 'ot', 'type': 'Noun'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Noun'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Noun'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Noun'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Adjective'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Adjective'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Adjective'}, {'input': 'otlarını', 'root': 'ot', 'type': 'Adjective'}, {'input': 'verir', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verir', 'root': 'vermek', 'type': 'Verb'}]"
Yavuz arkadaş,"[{'input': 'Yavuz', 'root': 'yavuz', 'type': 'Adjective'}, {'input': 'arkadaş', 'root': 'arkadaş', 'type': 'Noun'}]"
"onları toplar, derler","[{'input': 'onları', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onları', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onları', 'root': 'on', 'type': 'Numeral'}, {'input': 'onları', 'root': 'on', 'type': 'Numeral'}, {'input': 'onları', 'root': 'on', 'type': 'Numeral'}, {'input': 'onları', 'root': 'on', 'type': 'Numeral'}, {'input': 'toplar', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'toplar', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'toplar', 'root': 'top', 'type': 'Noun'}, {'input': 'toplar', 'root': 'top', 'type': 'Adjective'}, {'input': 'toplar', 'root': 'top', 'type': 'Adjective'}, {'input': 'toplar', 'root': 'top', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'derler', 'root': 'demek', 'type': 'Verb'}, {'input': 'derler', 'root': 'derlemek', 'type': 'Verb'}, {'input': 'derler', 'root': 'derlemek', 'type': 'Verb'}]"
pişirip,"[{'input': 'pişirip', 'root': 'pişirmek', 'type': 'Verb'}]"
pişirmeden,"[{'input': 'pişirmeden', 'root': 'pişirmek', 'type': 'Verb'}, {'input': 'pişirmeden', 'root': 'pişirmek', 'type': 'Verb'}]"
sofraya koyardı...,"[{'input': 'sofraya', 'root': 'sofra', 'type': 'Noun'}, {'input': 'koyardı', 'root': 'koymak', 'type': 'Verb'}, {'input': 'koyardı', 'root': 'koyar', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
doğa;,"[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
uyumunu,"[{'input': 'uyumunu', 'root': 'uyum', 'type': 'Noun'}, {'input': 'uyumunu', 'root': 'uyum', 'type': 'Noun'}]"
yerlere göklere serer,"[{'input': 'yerlere', 'root': 'yer', 'type': 'Noun'}, {'input': 'göklere', 'root': 'Gök', 'type': 'Noun'}, {'input': 'göklere', 'root': 'gök', 'type': 'Noun'}, {'input': 'göklere', 'root': 'gök', 'type': 'Adjective'}, {'input': 'serer', 'root': 'sermek', 'type': 'Verb'}, {'input': 'serer', 'root': 'sermek', 'type': 'Verb'}]"
Yavuz arkadaş,"[{'input': 'Yavuz', 'root': 'yavuz', 'type': 'Adjective'}, {'input': 'arkadaş', 'root': 'arkadaş', 'type': 'Noun'}]"
onu yakalar,"[{'input': 'onu', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onu', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onu', 'root': 'o', 'type': 'Adjective'}, {'input': 'onu', 'root': 'on', 'type': 'Numeral'}, {'input': 'onu', 'root': 'on', 'type': 'Numeral'}, {'input': 'yakalar', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakalar', 'root': 'yakalamak', 'type': 'Verb'}, {'input': 'yakalar', 'root': 'yakalamak', 'type': 'Verb'}, {'input': 'yakalar', 'root': 'yaka', 'type': 'Noun'}, {'input': 'yakalar', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakalar', 'root': 'yaka', 'type': 'Noun'}]"
tuvalde çizer,"[{'input': 'tuvalde', 'root': 'tuval', 'type': 'Noun'}, {'input': 'çizer', 'root': 'çizmek', 'type': 'Verb'}, {'input': 'çizer', 'root': 'çizmek', 'type': 'Verb'}, {'input': 'çizer', 'root': 'çizer', 'type': 'Noun'}]"
renkleri seçer,"[{'input': 'renkleri', 'root': 'renk', 'type': 'Noun'}, {'input': 'renkleri', 'root': 'renk', 'type': 'Noun'}, {'input': 'renkleri', 'root': 'renk', 'type': 'Noun'}, {'input': 'renkleri', 'root': 'renk', 'type': 'Noun'}, {'input': 'seçer', 'root': 'seçmek', 'type': 'Verb'}, {'input': 'seçer', 'root': 'seçmek', 'type': 'Verb'}]"
önümüze koyardı....,"[{'input': 'önümüze', 'root': 'ön', 'type': 'Noun'}, {'input': 'önümüze', 'root': 'ön', 'type': 'Adjective'}, {'input': 'koyardı', 'root': 'koymak', 'type': 'Verb'}, {'input': 'koyardı', 'root': 'koyar', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
doğa;,"[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
kişiliğini yansıtır,"[{'input': 'kişiliğini', 'root': 'kişilik', 'type': 'Noun'}, {'input': 'kişiliğini', 'root': 'kişilik', 'type': 'Noun'}, {'input': 'kişiliğini', 'root': 'kişilik', 'type': 'Adjective'}, {'input': 'kişiliğini', 'root': 'kişilik', 'type': 'Adjective'}, {'input': 'kişiliğini', 'root': 'kişi', 'type': 'Noun'}, {'input': 'kişiliğini', 'root': 'kişi', 'type': 'Noun'}, {'input': 'yansıtır', 'root': 'yansımak', 'type': 'Verb'}, {'input': 'yansıtır', 'root': 'yansımak', 'type': 'Verb'}]"
Yavuz arkadaş,"[{'input': 'Yavuz', 'root': 'yavuz', 'type': 'Adjective'}, {'input': 'arkadaş', 'root': 'arkadaş', 'type': 'Noun'}]"
onu çözer,"[{'input': 'onu', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onu', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onu', 'root': 'o', 'type': 'Adjective'}, {'input': 'onu', 'root': 'on', 'type': 'Numeral'}, {'input': 'onu', 'root': 'on', 'type': 'Numeral'}, {'input': 'çözer', 'root': 'çözmek', 'type': 'Verb'}, {'input': 'çözer', 'root': 'çözmek', 'type': 'Verb'}]"
önce yüreğine,"[{'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}, {'input': 'yüreğine', 'root': 'yürek', 'type': 'Noun'}, {'input': 'yüreğine', 'root': 'yürek', 'type': 'Noun'}]"
sonra kalemine yükler,"[{'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}, {'input': 'kalemine', 'root': 'kalem', 'type': 'Noun'}, {'input': 'kalemine', 'root': 'kalem', 'type': 'Noun'}, {'input': 'yükler', 'root': 'yüklemek', 'type': 'Verb'}, {'input': 'yükler', 'root': 'yüklemek', 'type': 'Verb'}, {'input': 'yükler', 'root': 'yük', 'type': 'Noun'}, {'input': 'yükler', 'root': 'yük', 'type': 'Noun'}]"
kitaba koyardı...,"[{'input': 'kitaba', 'root': 'Kitab', 'type': 'Noun'}, {'input': 'kitaba', 'root': 'kitap', 'type': 'Noun'}, {'input': 'koyardı', 'root': 'koymak', 'type': 'Verb'}, {'input': 'koyardı', 'root': 'koyar', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
"doğa,","[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
saygı duyulduğu,"[{'input': 'saygı', 'root': 'saygı', 'type': 'Noun'}, {'input': 'duyulduğu', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duyulduğu', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duyulduğu', 'root': 'duymak', 'type': 'Verb'}]"
saygı duyardı...,"[{'input': 'saygı', 'root': 'saygı', 'type': 'Noun'}, {'input': 'duyardı', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duyardı', 'root': 'duyar', 'type': 'Adjective'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
saygısızlık yapanı,"[{'input': 'saygısızlık', 'root': 'saygı', 'type': 'Noun'}, {'input': 'yapanı', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'yapanı', 'root': 'yapmak', 'type': 'Verb'}]"
kapının önüne koyardı....,"[{'input': 'kapının', 'root': 'kap', 'type': 'Noun'}, {'input': 'kapının', 'root': 'kap', 'type': 'Noun'}, {'input': 'kapının', 'root': 'kapı', 'type': 'Noun'}, {'input': 'kapının', 'root': 'kapı', 'type': 'Noun'}, {'input': 'önüne', 'root': 'ön', 'type': 'Noun'}, {'input': 'önüne', 'root': 'ön', 'type': 'Noun'}, {'input': 'önüne', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önüne', 'root': 'ön', 'type': 'Adjective'}, {'input': 'koyardı', 'root': 'koymak', 'type': 'Verb'}, {'input': 'koyardı', 'root': 'koyar', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Fikret Turhan-Yalova,","[{'input': 'Fikret', 'root': 'Fikret', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
27.02.2015,"[{'input': '27.02.2015', 'root': '27.02.2015', 'type': 'Numeral'}]"
Tanıdığım ağaç var,"[{'input': 'Tanıdığım', 'root': 'tanımak', 'type': 'Verb'}, {'input': 'Tanıdığım', 'root': 'tanıdık', 'type': 'Adjective'}, {'input': 'Tanıdığım', 'root': 'tanımak', 'type': 'Verb'}, {'input': 'Tanıdığım', 'root': 'tanıdık', 'type': 'Adjective'}, {'input': 'ağaç', 'root': 'ağaç', 'type': 'Adjective'}, {'input': 'ağaç', 'root': 'ağaç', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Etlik bağlarına yakın,"[{'input': 'Etlik', 'root': 'Etlik', 'type': 'Noun'}, {'input': 'Etlik', 'root': 'etlik', 'type': 'Noun'}, {'input': 'Etlik', 'root': 'et', 'type': 'Noun'}, {'input': 'bağlarına', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağlarına', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağlarına', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağlarına', 'root': 'bağ', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yakın', 'type': 'Adjective'}, {'input': 'yakın', 'root': 'yakın', 'type': 'Adverb'}, {'input': 'yakın', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakın', 'root': 'yakınmak', 'type': 'Verb'}, {'input': 'yakın', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yakı', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yakın', 'type': 'Noun'}]"
Saadetin adini duymamış,"[{'input': 'Saadetin', 'root': 'saadet', 'type': 'Noun'}, {'input': 'Saadetin', 'root': 'saadet', 'type': 'Noun'}, {'input': 'adini', 'root': 'adi', 'type': 'Adjective'}, {'input': 'duymamış', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duymamış', 'root': 'duymak', 'type': 'Verb'}]"
Allah’ın isine bakin,"[{'input': 'Allah'ın', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allah'ın', 'root': 'Allah', 'type': 'Noun'}, {'input': 'isine', 'root': 'is', 'type': 'Noun'}, {'input': 'isine', 'root': 'is', 'type': 'Noun'}, {'input': 'bakin', 'root': 'baki', 'type': 'Adjective'}]"
Geceyi gündüzü biliyor,"[{'input': 'Geceyi', 'root': 'gece', 'type': 'Noun'}, {'input': 'gündüzü', 'root': 'gündüz', 'type': 'Noun'}, {'input': 'gündüzü', 'root': 'gündüz', 'type': 'Noun'}, {'input': 'biliyor', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'biliyor', 'root': 'bilemek', 'type': 'Verb'}]"
"Dört mevsimi, rüzgarı, kari","[{'input': 'Dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'mevsimi', 'root': 'mevsim', 'type': 'Noun'}, {'input': 'mevsimi', 'root': 'mevsim', 'type': 'Noun'}, {'input': 'mevsimi', 'root': 'Mevsim', 'type': 'Noun'}, {'input': 'mevsimi', 'root': 'Mevsim', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'rüzgarı', 'root': 'rüzgâr', 'type': 'Noun'}, {'input': 'rüzgarı', 'root': 'rüzgâr', 'type': 'Noun'}, {'input': 'rüzgarı', 'root': 'Rüzgâr', 'type': 'Noun'}, {'input': 'rüzgarı', 'root': 'Rüzgâr', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kari', 'root': 'kari', 'type': 'Noun'}]"
Ay ışığına bayılıyor,"[{'input': 'Ay', 'root': 'ay', 'type': 'Interjection'}, {'input': 'Ay', 'root': 'aymak', 'type': 'Verb'}, {'input': 'Ay', 'root': 'Ay', 'type': 'Noun'}, {'input': 'Ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'Ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ışığına', 'root': 'ışık', 'type': 'Noun'}, {'input': 'ışığına', 'root': 'ışık', 'type': 'Noun'}, {'input': 'bayılıyor', 'root': 'bayılmak', 'type': 'Verb'}, {'input': 'bayılıyor', 'root': 'baymak', 'type': 'Verb'}]"
kötülemiyor karanlığı,"[{'input': 'kötülemiyor', 'root': 'kötülemek', 'type': 'Verb'}, {'input': 'karanlığı', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'karanlığı', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'karanlığı', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'karanlığı', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'karanlığı', 'root': 'karmak', 'type': 'Verb'}, {'input': 'karanlığı', 'root': 'karmak', 'type': 'Verb'}]"
Ona kitap vereceğim,"[{'input': 'Ona', 'root': 'onmak', 'type': 'Verb'}, {'input': 'Ona', 'root': 'onamak', 'type': 'Verb'}, {'input': 'Ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'Ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'Ona', 'root': 'o', 'type': 'Adjective'}, {'input': 'Ona', 'root': 'on', 'type': 'Numeral'}, {'input': 'kitap', 'root': 'Kitap', 'type': 'Noun'}, {'input': 'kitap', 'root': 'kitap', 'type': 'Noun'}, {'input': 'vereceğim', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vereceğim', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vereceğim', 'root': 'verecek', 'type': 'Noun'}, {'input': 'vereceğim', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vereceğim', 'root': 'verecek', 'type': 'Noun'}]"
