original_line,processed
"hayat ki, heyulanın gölgesinden serinlik,","[{'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'ki', 'root': 'ki', 'type': 'Conjunction'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'heyulanın', 'root': 'heyulâ', 'type': 'Noun'}, {'input': 'heyulanın', 'root': 'heyulâ', 'type': 'Noun'}, {'input': 'gölgesinden', 'root': 'gölge', 'type': 'Noun'}, {'input': 'serinlik', 'root': 'serin', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
hiçbir enseye mümkün değil yapışamaz.,"[{'input': 'hiçbir', 'root': 'hiçbir', 'type': 'Determiner'}, {'input': 'enseye', 'root': 'ense', 'type': 'Noun'}, {'input': 'mümkün', 'root': 'mümkün', 'type': 'Adjective'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'yapışamaz', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışamaz', 'root': 'yapışmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
hayat,"[{'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
gergef işlenen ömürlük hezeyanlar kuşatmaz yalnızlığımızı,"[{'input': 'gergef', 'root': 'gergef', 'type': 'Noun'}, {'input': 'işlenen', 'root': 'işlemek', 'type': 'Verb'}, {'input': 'işlenen', 'root': 'iş', 'type': 'Noun'}, {'input': 'ömürlük', 'root': 'Ömür', 'type': 'Noun'}, {'input': 'ömürlük', 'root': 'ömür', 'type': 'Noun'}, {'input': 'hezeyanlar', 'root': 'hezeyan', 'type': 'Noun'}, {'input': 'hezeyanlar', 'root': 'hezeyan', 'type': 'Noun'}, {'input': 'kuşatmaz', 'root': 'kuşatmak', 'type': 'Verb'}, {'input': 'kuşatmaz', 'root': 'kuşatmak', 'type': 'Verb'}, {'input': 'yalnızlığımızı', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnızlığımızı', 'root': 'yalnız', 'type': 'Noun'}]"
"Karanlık kuyularda yalnız kalmanın derin sızısıyla başımıza,","[{'input': 'Karanlık', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'Karanlık', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'Karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'karmak', 'type': 'Verb'}, {'input': 'kuyularda', 'root': 'kuyu', 'type': 'Noun'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'kalmanın', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmanın', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'derin', 'root': 'derin', 'type': 'Adjective'}, {'input': 'derin', 'root': 'dermek', 'type': 'Verb'}, {'input': 'derin', 'root': 'deri', 'type': 'Noun'}, {'input': 'derin', 'root': 'derin', 'type': 'Noun'}, {'input': 'derin', 'root': 'deri', 'type': 'Adjective'}, {'input': 'sızısıyla', 'root': 'sızı', 'type': 'Noun'}, {'input': 'başımıza', 'root': 'baş', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Yakalanınca açıklama bekleyene karşı dikkatli olmak zorunda,","[{'input': 'Yakalanınca', 'root': 'yakalamak', 'type': 'Verb'}, {'input': 'Yakalanınca', 'root': 'yaka', 'type': 'Noun'}, {'input': 'açıklama', 'root': 'açıklamak', 'type': 'Verb'}, {'input': 'açıklama', 'root': 'açıklama', 'type': 'Noun'}, {'input': 'açıklama', 'root': 'açıklamak', 'type': 'Verb'}, {'input': 'bekleyene', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Adverb'}, {'input': 'karşı', 'root': 'karşı', 'type': 'PostPositive'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Noun'}, {'input': 'dikkatli', 'root': 'dikkatli', 'type': 'Adjective'}, {'input': 'dikkatli', 'root': 'dikkatli', 'type': 'Adverb'}, {'input': 'dikkatli', 'root': 'dikkat', 'type': 'Noun'}, {'input': 'olmak', 'root': 'olmak', 'type': 'Verb'}, {'input': 'zorunda', 'root': 'zor', 'type': 'Noun'}, {'input': 'zorunda', 'root': 'zor', 'type': 'Noun'}, {'input': 'zorunda', 'root': 'zor', 'type': 'Adjective'}, {'input': 'zorunda', 'root': 'zor', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Hesapsız budalalığın cezasını çekmekten korkmuş olmadığımız,"[{'input': 'Hesapsız', 'root': 'hesap', 'type': 'Noun'}, {'input': 'budalalığın', 'root': 'budala', 'type': 'Adjective'}, {'input': 'budalalığın', 'root': 'budala', 'type': 'Adjective'}, {'input': 'cezasını', 'root': 'ceza', 'type': 'Noun'}, {'input': 'çekmekten', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'korkmuş', 'root': 'korkmak', 'type': 'Verb'}, {'input': 'korkmuş', 'root': 'korkmak', 'type': 'Verb'}, {'input': 'olmadığımız', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmadığımız', 'root': 'olmadık', 'type': 'Adjective'}, {'input': 'olmadığımız', 'root': 'olmak', 'type': 'Verb'}]"
hayat,"[{'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
"afallamanın orta yerine düşmüş değildir şaşkınlığımız,","[{'input': 'afallamanın', 'root': 'afallamak', 'type': 'Verb'}, {'input': 'afallamanın', 'root': 'afallamak', 'type': 'Verb'}, {'input': 'orta', 'root': 'orta', 'type': 'Adjective'}, {'input': 'orta', 'root': 'orta', 'type': 'Noun'}, {'input': 'orta', 'root': 'Orta', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Adverb'}, {'input': 'yerine', 'root': 'yerinmek', 'type': 'Verb'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Noun'}, {'input': 'düşmüş', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düşmüş', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düşmüş', 'root': 'düş', 'type': 'Noun'}, {'input': 'değildir', 'root': 'değil', 'type': 'Verb'}, {'input': 'şaşkınlığımız', 'root': 'şaşkın', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Bilindik hiçbir numaranın tutmayacağı anlarda bizi saran korkumuz yok henüz,"[{'input': 'Bilindik', 'root': 'bilindik', 'type': 'Adjective'}, {'input': 'Bilindik', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilindik', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilindik', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilindik', 'root': 'bili', 'type': 'Noun'}, {'input': 'hiçbir', 'root': 'hiçbir', 'type': 'Determiner'}, {'input': 'numaranın', 'root': 'numara', 'type': 'Noun'}, {'input': 'numaranın', 'root': 'numara', 'type': 'Noun'}, {'input': 'tutmayacağı', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmayacağı', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmayacağı', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'anlarda', 'root': 'an', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'saran', 'root': 'sarmak', 'type': 'Verb'}, {'input': 'saran', 'root': 'Sara', 'type': 'Noun'}, {'input': 'saran', 'root': 'sara', 'type': 'Noun'}, {'input': 'korkumuz', 'root': 'korku', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'henüz', 'root': 'henüz', 'type': 'Adverb'}]"
"En küstah zamanlarımızdan artakalan damla uyanıklığa muhtaç değiliz, yalana","[{'input': 'En', 'root': 'en', 'type': 'Adverb'}, {'input': 'En', 'root': 'en', 'type': 'Noun'}, {'input': 'küstah', 'root': 'küstah', 'type': 'Adjective'}, {'input': 'zamanlarımızdan', 'root': 'zaman', 'type': 'Noun'}, {'input': 'artakalan', 'root': 'artakalmak', 'type': 'Verb'}, {'input': 'artakalan', 'root': 'artmak', 'type': 'Verb'}, {'input': 'damla', 'root': 'damla', 'type': 'Adjective'}, {'input': 'damla', 'root': 'damlamak', 'type': 'Verb'}, {'input': 'damla', 'root': 'dam', 'type': 'Noun'}, {'input': 'damla', 'root': 'damla', 'type': 'Noun'}, {'input': 'uyanıklığa', 'root': 'uyanık', 'type': 'Adjective'}, {'input': 'uyanıklığa', 'root': 'Uyanık', 'type': 'Noun'}, {'input': 'muhtaç', 'root': 'muhtaç', 'type': 'Adjective'}, {'input': 'değiliz', 'root': 'değil', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yalana', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yalana', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'yalana', 'root': 'yalan', 'type': 'Adjective'}]"
ümit olarak üstümüze yapışacak sandığımız varsa bizi terk etmemiştir henüz.,"[{'input': 'ümit', 'root': 'ümit', 'type': 'Noun'}, {'input': 'ümit', 'root': 'Ümit', 'type': 'Noun'}, {'input': 'olarak', 'root': 'olmak', 'type': 'Verb'}, {'input': 'üstümüze', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstümüze', 'root': 'üst', 'type': 'Adjective'}, {'input': 'yapışacak', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışacak', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'sandığımız', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sandığımız', 'root': 'sandık', 'type': 'Noun'}, {'input': 'sandığımız', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'varsa', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varsa', 'root': 'var', 'type': 'Adjective'}, {'input': 'varsa', 'root': 'var', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'terk', 'root': 'terk', 'type': 'Noun'}, {'input': 'etmemiştir', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etmemiştir', 'root': 'etmek', 'type': 'Verb'}, {'input': 'henüz', 'root': 'henüz', 'type': 'Adverb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
hayat,"[{'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Döndürüp arkasına baktığında,"[{'input': 'Döndürüp', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'arkasına', 'root': 'arka', 'type': 'Noun'}, {'input': 'arkasına', 'root': 'Arkas', 'type': 'Noun'}, {'input': 'arkasına', 'root': 'Arkas', 'type': 'Noun'}, {'input': 'arkasına', 'root': 'arka', 'type': 'Adjective'}, {'input': 'baktığında', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'baktığında', 'root': 'bakmak', 'type': 'Verb'}]"
pişmanlık silüet yüzüne vurmamıştır kimsenin henüz,"[{'input': 'pişmanlık', 'root': 'pişman', 'type': 'Adjective'}, {'input': 'silüet', 'root': 'Silüet', 'type': 'Noun'}, {'input': 'silüet', 'root': 'silüet', 'type': 'Noun'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'vurmamıştır', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'vurmamıştır', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'henüz', 'root': 'henüz', 'type': 'Adverb'}]"
böylesi hayattır kimsenin kimseye hiçbir şeye yapışmadığı,"[{'input': 'böylesi', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'hayattır', 'root': 'hayat', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'kimseye', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimseye', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'hiçbir', 'root': 'hiçbir', 'type': 'Determiner'}, {'input': 'şeye', 'root': 'Şe', 'type': 'Noun'}, {'input': 'şeye', 'root': 'şe', 'type': 'Noun'}, {'input': 'şeye', 'root': 'şey', 'type': 'Noun'}, {'input': 'yapışmadığı', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışmadığı', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışmadığı', 'root': 'yapışmak', 'type': 'Verb'}]"
serinliğin hiçbir enseye mümkün değil yapışmadığı.,"[{'input': 'serinliğin', 'root': 'serin', 'type': 'Adjective'}, {'input': 'serinliğin', 'root': 'serin', 'type': 'Adjective'}, {'input': 'hiçbir', 'root': 'hiçbir', 'type': 'Determiner'}, {'input': 'enseye', 'root': 'ense', 'type': 'Noun'}, {'input': 'mümkün', 'root': 'mümkün', 'type': 'Adjective'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'yapışmadığı', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışmadığı', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışmadığı', 'root': 'yapışmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
hayat,"[{'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Yapışmaz kimse böylesi hayata,"[{'input': 'Yapışmaz', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'Yapışmaz', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'kimse', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimse', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'kimse', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'böylesi', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'hayata', 'root': 'hayat', 'type': 'Noun'}]"
yapışmaz kimsenin üzerine böylesi hayat ta,"[{'input': 'yapışmaz', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'yapışmaz', 'root': 'yapışmak', 'type': 'Verb'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'kimsenin', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'üzerine', 'root': 'üzerine', 'type': 'Adverb'}, {'input': 'üzerine', 'root': 'Üzer', 'type': 'Noun'}, {'input': 'üzerine', 'root': 'Üzer', 'type': 'Noun'}, {'input': 'üzerine', 'root': 'üzeri', 'type': 'Noun'}, {'input': 'üzerine', 'root': 'üzeri', 'type': 'Noun'}, {'input': 'üzerine', 'root': 'üzeri', 'type': 'Noun'}, {'input': 'böylesi', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'ta', 'root': 'ta', 'type': 'Adverb'}, {'input': 'ta', 'root': 'Ta', 'type': 'Noun'}]"
"Hayat çark, insanlar su","[{'input': 'Hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'çark', 'root': 'çark', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'su', 'root': 'su', 'type': 'Noun'}]"
Akıp giden döngü,"[{'input': 'Akıp', 'root': 'akmak', 'type': 'Verb'}, {'input': 'giden', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'giden', 'root': 'Gide', 'type': 'Noun'}, {'input': 'döngü', 'root': 'döngü', 'type': 'Noun'}]"
Tek dostun yok doğru mu?,"[{'input': 'Tek', 'root': 'tek', 'type': 'Adverb'}, {'input': 'Tek', 'root': 'tek', 'type': 'Adjective'}, {'input': 'Tek', 'root': 'tek', 'type': 'Noun'}, {'input': 'dostun', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostun', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostun', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostun', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostun', 'root': 'Dos', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'PostPositive'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Noun'}, {'input': 'mu', 'root': 'mu', 'type': 'Question'}, {'input': 'mu', 'root': 'Mu', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
Dostsuz hayat yaşanır mı?,"[{'input': 'Dostsuz', 'root': 'dost', 'type': 'Noun'}, {'input': 'Dostsuz', 'root': 'dost', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
"Dostlar önce dostun arar,","[{'input': 'Dostlar', 'root': 'dost', 'type': 'Noun'}, {'input': 'Dostlar', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dostlar', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dostlar', 'root': 'dost', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}, {'input': 'dostun', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostun', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostun', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostun', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostun', 'root': 'Dos', 'type': 'Noun'}, {'input': 'arar', 'root': 'aramak', 'type': 'Verb'}, {'input': 'arar', 'root': 'aramak', 'type': 'Verb'}, {'input': 'arar', 'root': 'Arar', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Dost olmazsa neye yarar,","[{'input': 'Dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'olmazsa', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmazsa', 'root': 'olmaz', 'type': 'Adjective'}, {'input': 'olmazsa', 'root': 'olmaz', 'type': 'Noun'}, {'input': 'neye', 'root': 'Ne', 'type': 'Noun'}, {'input': 'neye', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'neye', 'root': 'ne', 'type': 'Noun'}, {'input': 'neye', 'root': 'ney', 'type': 'Noun'}, {'input': 'neye', 'root': 'ne', 'type': 'Adjective'}, {'input': 'yarar', 'root': 'yarar', 'type': 'Adjective'}, {'input': 'yarar', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'yarar', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'yarar', 'root': 'yaramak', 'type': 'Verb'}, {'input': 'yarar', 'root': 'yaramak', 'type': 'Verb'}, {'input': 'yarar', 'root': 'yarar', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Oturursun hep bîkarar,","[{'input': 'Oturursun', 'root': 'oturmak', 'type': 'Verb'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'bîkarar', 'root': 'bikarar', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dostsuz hayat yaşanır mı?,"[{'input': 'Dostsuz', 'root': 'dost', 'type': 'Noun'}, {'input': 'Dostsuz', 'root': 'dost', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
"Veysel dost istemiş,","[{'input': 'Veysel', 'root': 'Veysel', 'type': 'Noun'}, {'input': 'dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'istemiş', 'root': 'istemek', 'type': 'Verb'}, {'input': 'istemiş', 'root': 'istemek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Unutmasın dostlar demiş,"[{'input': 'Unutmasın', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Noun'}, {'input': 'demiş', 'root': 'demek', 'type': 'Verb'}, {'input': 'demiş', 'root': 'demek', 'type': 'Verb'}]"
"Dünya yalan, dost gerçekmiş","[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalamak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'gerçekmiş', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'gerçekmiş', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçekmiş', 'root': 'gerçek', 'type': 'Noun'}]"
Dostsuz hayat yaşanır mı?,"[{'input': 'Dostsuz', 'root': 'dost', 'type': 'Noun'}, {'input': 'Dostsuz', 'root': 'dost', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
"kaldı ayrılmaya,","[{'input': 'kaldı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldı', 'root': 'kal', 'type': 'Noun'}, {'input': 'ayrılmaya', 'root': 'ayrılmak', 'type': 'Verb'}, {'input': 'ayrılmaya', 'root': 'ayırmak', 'type': 'Verb'}, {'input': 'ayrılmaya', 'root': 'ayrılmak', 'type': 'Verb'}, {'input': 'ayrılmaya', 'root': 'ayırmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Veda edip sarılmaya,","[{'input': 'Veda', 'root': 'Veda', 'type': 'Noun'}, {'input': 'Veda', 'root': 'veda', 'type': 'Noun'}, {'input': 'edip', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edip', 'root': 'Edip', 'type': 'Noun'}, {'input': 'edip', 'root': 'edip', 'type': 'Noun'}, {'input': 'sarılmaya', 'root': 'sarmak', 'type': 'Verb'}, {'input': 'sarılmaya', 'root': 'sarmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dost edin kalma yaya,"[{'input': 'Dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'edin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edin', 'root': 'edinmek', 'type': 'Verb'}, {'input': 'edin', 'root': 'Edi', 'type': 'Noun'}, {'input': 'edin', 'root': 'edi', 'type': 'Noun'}, {'input': 'kalma', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalma', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'yaya', 'root': 'yaya', 'type': 'Adverb'}, {'input': 'yaya', 'root': 'yaymak', 'type': 'Verb'}, {'input': 'yaya', 'root': 'Yay', 'type': 'Noun'}, {'input': 'yaya', 'root': 'yay', 'type': 'Noun'}, {'input': 'yaya', 'root': 'yaya', 'type': 'Noun'}]"
Dostsuz hayat yaşanır mı?,"[{'input': 'Dostsuz', 'root': 'dost', 'type': 'Noun'}, {'input': 'Dostsuz', 'root': 'dost', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşanır', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
