original_line,processed
Savrulmaz bilirim beni kül eder keder,"[{'input': 'Savrulmaz', 'root': 'savrulmak', 'type': 'Verb'}, {'input': 'Savrulmaz', 'root': 'savrulmak', 'type': 'Verb'}, {'input': 'Savrulmaz', 'root': 'savurmak', 'type': 'Verb'}, {'input': 'Savrulmaz', 'root': 'savurmak', 'type': 'Verb'}, {'input': 'bilirim', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilirim', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'bilirim', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilirim', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilirim', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'kül', 'root': 'kül', 'type': 'Noun'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}]"
Uzakta çay bahçeleri yerde çerçöp,"[{'input': 'Uzakta', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'Uzakta', 'root': 'uzak', 'type': 'Noun'}, {'input': 'Uzakta', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'çay', 'root': 'Çay', 'type': 'Noun'}, {'input': 'çay', 'root': 'çay', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'yerde', 'root': 'yer', 'type': 'Noun'}, {'input': 'çerçöp', 'root': 'çerçöp', 'type': 'Noun'}]"
"Gittiğimin farkında olsaydı eğer,","[{'input': 'Gittiğimin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'farkında', 'root': 'fark', 'type': 'Noun'}, {'input': 'farkında', 'root': 'fark', 'type': 'Noun'}, {'input': 'olsaydı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'eğer', 'root': 'eğer', 'type': 'Conjunction'}, {'input': 'eğer', 'root': 'eğmek', 'type': 'Verb'}, {'input': 'eğer', 'root': 'eğmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Yeterdi bana, beklemiyordum özlenmeyi","[{'input': 'Yeterdi', 'root': 'yetmek', 'type': 'Verb'}, {'input': 'Yeterdi', 'root': 'yeter', 'type': 'Adjective'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'beklemiyordum', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'özlenmeyi', 'root': 'öz', 'type': 'Adjective'}, {'input': 'özlenmeyi', 'root': 'özlemek', 'type': 'Verb'}, {'input': 'özlenmeyi', 'root': 'öz', 'type': 'Noun'}]"
kanıt istiyorum şimdi yorum,"[{'input': 'kanıt', 'root': 'kanıt', 'type': 'Noun'}, {'input': 'istiyorum', 'root': 'istemek', 'type': 'Verb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'yorum', 'root': 'yorum', 'type': 'Noun'}]"
Derin keder şimdi duyduğum,"[{'input': 'Derin', 'root': 'derin', 'type': 'Adjective'}, {'input': 'Derin', 'root': 'dermek', 'type': 'Verb'}, {'input': 'Derin', 'root': 'deri', 'type': 'Noun'}, {'input': 'Derin', 'root': 'derin', 'type': 'Noun'}, {'input': 'Derin', 'root': 'deri', 'type': 'Adjective'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'duyduğum', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duyduğum', 'root': 'duymak', 'type': 'Verb'}]"
Unutulmuş tren istasyonlarında ağaçlara,"[{'input': 'Unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'Unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'tren', 'root': 'tren', 'type': 'Noun'}, {'input': 'istasyonlarında', 'root': 'istasyon', 'type': 'Noun'}, {'input': 'istasyonlarında', 'root': 'istasyon', 'type': 'Noun'}, {'input': 'istasyonlarında', 'root': 'istasyon', 'type': 'Noun'}, {'input': 'istasyonlarında', 'root': 'istasyon', 'type': 'Noun'}, {'input': 'ağaçlara', 'root': 'ağaç', 'type': 'Noun'}, {'input': 'ağaçlara', 'root': 'ağaç', 'type': 'Adjective'}]"
Benzemek degildi hiç dileğim.....,"[{'input': 'Benzemek', 'root': 'benzemek', 'type': 'Verb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'dileğim', 'root': 'dilek', 'type': 'Noun'}, {'input': 'dileğim', 'root': 'dilek', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Mahzun saksağanların konuk olduğu,","[{'input': 'Mahzun', 'root': 'mahzun', 'type': 'Adjective'}, {'input': 'saksağanların', 'root': 'saksağan', 'type': 'Noun'}, {'input': 'saksağanların', 'root': 'saksağan', 'type': 'Noun'}, {'input': 'konuk', 'root': 'Konuk', 'type': 'Noun'}, {'input': 'konuk', 'root': 'konuk', 'type': 'Noun'}, {'input': 'olduğu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olduğu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olduğu', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"karakavağım şimdi,","[{'input': 'karakavağım', 'root': 'karakavak', 'type': 'Noun'}, {'input': 'karakavağım', 'root': 'karakavak', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Kentte tahammülfersa çay bahçeleri,","[{'input': 'Kentte', 'root': 'kent', 'type': 'Noun'}, {'input': 'tahammülfersa', 'root': 'tahammülfersa', 'type': 'Adjective'}, {'input': 'çay', 'root': 'Çay', 'type': 'Noun'}, {'input': 'çay', 'root': 'çay', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bahçeleri', 'root': 'Bahçe', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Oturmuş denize bakan insanlar.....,"[{'input': 'Oturmuş', 'root': 'oturmak', 'type': 'Verb'}, {'input': 'Oturmuş', 'root': 'oturmak', 'type': 'Verb'}, {'input': 'denize', 'root': 'de', 'type': 'Noun'}, {'input': 'denize', 'root': 'deniz', 'type': 'Noun'}, {'input': 'bakan', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakan', 'root': 'bakan', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Burda Unutulmuş Sultan Aziz İstasyonu,","[{'input': 'Burda', 'root': 'bura', 'type': 'Noun'}, {'input': 'Burda', 'root': 'Bur', 'type': 'Noun'}, {'input': 'Unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'Unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'Sultan', 'root': 'sulta', 'type': 'Noun'}, {'input': 'Sultan', 'root': 'sultan', 'type': 'Noun'}, {'input': 'Aziz', 'root': 'aziz', 'type': 'Adjective'}, {'input': 'Aziz', 'root': 'aziz', 'type': 'Noun'}, {'input': 'İstasyonu', 'root': 'istasyon', 'type': 'Noun'}, {'input': 'İstasyonu', 'root': 'istasyon', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Ben, demiryolu yanında karakavak","[{'input': 'Ben', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Ben', 'root': 'ben', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'demiryolu', 'root': 'demiryolu', 'type': 'Noun'}, {'input': 'demiryolu', 'root': 'demiryolu', 'type': 'Noun'}, {'input': 'yanında', 'root': 'yanında', 'type': 'Adverb'}, {'input': 'yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'karakavak', 'root': 'karakavak', 'type': 'Noun'}]"
Nergis lale tarlalarına hayli uzak.,"[{'input': 'Nergis', 'root': 'nergis', 'type': 'Noun'}, {'input': 'lale', 'root': 'lal', 'type': 'Noun'}, {'input': 'lale', 'root': 'lale', 'type': 'Noun'}, {'input': 'tarlalarına', 'root': 'tarla', 'type': 'Noun'}, {'input': 'tarlalarına', 'root': 'tarla', 'type': 'Noun'}, {'input': 'tarlalarına', 'root': 'tarla', 'type': 'Noun'}, {'input': 'tarlalarına', 'root': 'tarla', 'type': 'Noun'}, {'input': 'hayli', 'root': 'hayli', 'type': 'Adjective'}, {'input': 'hayli', 'root': 'hayli', 'type': 'Adverb'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzak', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Antalya 2001,"[{'input': 'Antalya', 'root': 'Antalya', 'type': 'Noun'}, {'input': '2001', 'root': '2001', 'type': 'Numeral'}]"
"Keder var var,keder, göçtü büyük lider.","[{'input': 'Keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'göçtü', 'root': 'göçmek', 'type': 'Verb'}, {'input': 'göçtü', 'root': 'göç', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Adjective'}, {'input': 'büyük', 'root': 'Büyük', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Noun'}, {'input': 'lider', 'root': 'lider', 'type': 'Adjective'}, {'input': 'lider', 'root': 'lider', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Cennet'e dğoru, uçtu YAZICIOĞLU.","[{'input': 'Cennet'e', 'root': 'cennet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'uçtu', 'root': 'uçmak', 'type': 'Verb'}, {'input': 'uçtu', 'root': 'uç', 'type': 'Adjective'}, {'input': 'uçtu', 'root': 'uç', 'type': 'Noun'}, {'input': 'YAZICIOĞLU', 'root': 'Yazıcıoğlu', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Keder var keder, öksüz bıraktı lider.","[{'input': 'Keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'öksüz', 'root': 'öksüz', 'type': 'Adjective'}, {'input': 'bıraktı', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'bıraktı', 'root': 'Bırak', 'type': 'Noun'}, {'input': 'lider', 'root': 'lider', 'type': 'Adjective'}, {'input': 'lider', 'root': 'lider', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Mevlâ'ya doğru,uçtu YAZICIOĞLU.","[{'input': 'Mevlâ'ya', 'root': 'Mevlâ', 'type': 'Noun'}, {'input': 'Mevlâ'ya', 'root': 'Mevla', 'type': 'Noun'}, {'input': 'Mevlâ'ya', 'root': 'mevlâ', 'type': 'Noun'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'PostPositive'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'uçtu', 'root': 'uçmak', 'type': 'Verb'}, {'input': 'uçtu', 'root': 'uç', 'type': 'Adjective'}, {'input': 'uçtu', 'root': 'uç', 'type': 'Noun'}, {'input': 'YAZICIOĞLU', 'root': 'Yazıcıoğlu', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Keder var keder,inandığımız gerçek lider.","[{'input': 'Keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'inandığımız', 'root': 'inanmak', 'type': 'Verb'}, {'input': 'inandığımız', 'root': 'inanmak', 'type': 'Verb'}, {'input': 'gerçek', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'gerçek', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçek', 'root': 'gerçek', 'type': 'Noun'}, {'input': 'lider', 'root': 'lider', 'type': 'Adjective'}, {'input': 'lider', 'root': 'lider', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Bizi yas'a boğdu,YAZICIOĞLU.","[{'input': 'Bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'Bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'Bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'yas'a', 'root': 'yas', 'type': 'Noun'}, {'input': 'boğdu', 'root': 'boğmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'YAZICIOĞLU', 'root': 'Yazıcıoğlu', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"keder, '' TÜRK'üm '' diyeni üzer.","[{'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'TÜRK'üm', 'root': 'Türk', 'type': 'Noun'}, {'input': 'TÜRK'üm', 'root': 'Türk', 'type': 'Noun'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'diyeni', 'root': 'demek', 'type': 'Verb'}, {'input': 'diyeni', 'root': 'demek', 'type': 'Verb'}, {'input': 'üzer', 'root': 'üzmek', 'type': 'Verb'}, {'input': 'üzer', 'root': 'üzmek', 'type': 'Verb'}, {'input': 'üzer', 'root': 'Üzer', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Keder var keder,gidişi CİĞER DELER.","[{'input': 'Keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gidişi', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gidişi', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'CİĞER', 'root': 'ciğer', 'type': 'Noun'}, {'input': 'DELER', 'root': 'delmek', 'type': 'Verb'}, {'input': 'DELER', 'root': 'delmek', 'type': 'Verb'}, {'input': 'DELER', 'root': 'de', 'type': 'Noun'}, {'input': 'DELER', 'root': 'de', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Takıldı boğaza çıkmadı sözü,","[{'input': 'Takıldı', 'root': 'takılmak', 'type': 'Verb'}, {'input': 'Takıldı', 'root': 'takmak', 'type': 'Verb'}, {'input': 'boğaza', 'root': 'boğaz', 'type': 'Noun'}, {'input': 'çıkmadı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'sözü', 'root': 'söz', 'type': 'Noun'}, {'input': 'sözü', 'root': 'söz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İki damla yaşla ıslandı gözü,","[{'input': 'İki', 'root': 'iki', 'type': 'Numeral'}, {'input': 'damla', 'root': 'damla', 'type': 'Adjective'}, {'input': 'damla', 'root': 'damlamak', 'type': 'Verb'}, {'input': 'damla', 'root': 'dam', 'type': 'Noun'}, {'input': 'damla', 'root': 'damla', 'type': 'Noun'}, {'input': 'yaşla', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşla', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'ıslandı', 'root': 'ıslanmak', 'type': 'Verb'}, {'input': 'ıslandı', 'root': 'Island', 'type': 'Noun'}, {'input': 'ıslandı', 'root': 'Island', 'type': 'Noun'}, {'input': 'ıslandı', 'root': 'ıslamak', 'type': 'Verb'}, {'input': 'gözü', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözü', 'root': 'göz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Hülasa dostlarım işin özü,","[{'input': 'Hülasa', 'root': 'hülasa', 'type': 'Adverb'}, {'input': 'Hülasa', 'root': 'hülasa', 'type': 'Noun'}, {'input': 'dostlarım', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostlarım', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostlarım', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostlarım', 'root': 'dost', 'type': 'Adjective'}, {'input': 'işin', 'root': 'iş', 'type': 'Noun'}, {'input': 'işin', 'root': 'iş', 'type': 'Noun'}, {'input': 'özü', 'root': 'öz', 'type': 'Noun'}, {'input': 'özü', 'root': 'öz', 'type': 'Noun'}, {'input': 'özü', 'root': 'öz', 'type': 'Adjective'}, {'input': 'özü', 'root': 'öz', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Bulaştığı yeri bitirir keder!,"[{'input': 'Bulaştığı', 'root': 'bulaşmak', 'type': 'Verb'}, {'input': 'Bulaştığı', 'root': 'bulaşmak', 'type': 'Verb'}, {'input': 'Bulaştığı', 'root': 'bulaşmak', 'type': 'Verb'}, {'input': 'yeri', 'root': 'yer', 'type': 'Noun'}, {'input': 'yeri', 'root': 'yer', 'type': 'Noun'}, {'input': 'bitirir', 'root': 'bitirmek', 'type': 'Verb'}, {'input': 'bitirir', 'root': 'bitirmek', 'type': 'Verb'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
"Düşmez kalkmaz yalnız Yüce Yaradan,","[{'input': 'Düşmez', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'Düşmez', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'kalkmaz', 'root': 'kalkmak', 'type': 'Verb'}, {'input': 'kalkmaz', 'root': 'kalkmak', 'type': 'Verb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'Yüce', 'root': 'yüce', 'type': 'Adjective'}, {'input': 'Yaradan', 'root': 'yara', 'type': 'Noun'}, {'input': 'Yaradan', 'root': 'yaradan', 'type': 'Noun'}, {'input': 'Yaradan', 'root': 'Yaradan', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İnsanın hayatı sıradan,","[{'input': 'İnsanın', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'hayatı', 'root': 'hayat', 'type': 'Noun'}, {'input': 'hayatı', 'root': 'hayat', 'type': 'Noun'}, {'input': 'sıradan', 'root': 'sıradan', 'type': 'Adjective'}, {'input': 'sıradan', 'root': 'sıra', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Çeker bulur seni bil aradan,","[{'input': 'Çeker', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'Çeker', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'Çeker', 'root': 'çeker', 'type': 'Noun'}, {'input': 'bulur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'bil', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'aradan', 'root': 'ara', 'type': 'Noun'}, {'input': 'aradan', 'root': 'ara', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Gör başa neler getirir kader!,"[{'input': 'Gör', 'root': 'görmek', 'type': 'Verb'}, {'input': 'başa', 'root': 'baş', 'type': 'Noun'}, {'input': 'neler', 'root': 'Ne', 'type': 'Noun'}, {'input': 'neler', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'neler', 'root': 'ne', 'type': 'Noun'}, {'input': 'neler', 'root': 'neler', 'type': 'Noun'}, {'input': 'neler', 'root': 'ne', 'type': 'Adjective'}, {'input': 'neler', 'root': 'ne', 'type': 'Adjective'}, {'input': 'neler', 'root': 'Ne', 'type': 'Noun'}, {'input': 'neler', 'root': 'ne', 'type': 'Noun'}, {'input': 'getirir', 'root': 'getirmek', 'type': 'Verb'}, {'input': 'getirir', 'root': 'getirmek', 'type': 'Verb'}, {'input': 'kader', 'root': 'Kader', 'type': 'Noun'}, {'input': 'kader', 'root': 'kader', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
"Gelince üst üste sıkıntı,","[{'input': 'Gelince', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'Gelince', 'root': 'gelin', 'type': 'Noun'}, {'input': 'üst', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üst', 'root': 'üst', 'type': 'Noun'}, {'input': 'üste', 'root': 'üs', 'type': 'Noun'}, {'input': 'üste', 'root': 'üst', 'type': 'Noun'}, {'input': 'üste', 'root': 'üste', 'type': 'Noun'}, {'input': 'üste', 'root': 'üst', 'type': 'Adjective'}, {'input': 'sıkıntı', 'root': 'sıkıntı', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Viran olur hanen kalır yıkıntı,","[{'input': 'Viran', 'root': 'viran', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'hanen', 'root': 'hane', 'type': 'Noun'}, {'input': 'kalır', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalır', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'yıkıntı', 'root': 'yıkıntı', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Beyninde yer eder yapar takıntı,","[{'input': 'Beyninde', 'root': 'beyninde', 'type': 'Adverb'}, {'input': 'Beyninde', 'root': 'beyin', 'type': 'Noun'}, {'input': 'Beyninde', 'root': 'beyin', 'type': 'Noun'}, {'input': 'yer', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yer', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yer', 'root': 'yer', 'type': 'Noun'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': 'yapar', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'yapar', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'takıntı', 'root': 'takıntı', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
